cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta,sum_d_readout_out0_signed,sum_d_readout_out1_signed,d_output_bias_out0_signed,d_output_bias_out1_signed
245,final_eval,53,1,False,False,0.175422,0.172296,0.00312631,0.208178,0.211393,0.208168,0.211383,0.172557,0.175683,True,0.36896112499999995,0.175422,0.172296,0.00312631,True,0.175549,0.172423,0.00312617,True,0.175634,0.172508,0.00312606,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00195014,0.00191526,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
246,final_eval,54,1,False,False,0.17544,0.172313,0.0031271,0.208199,0.211414,0.20819,0.211405,0.172577,0.175703,True,0.2491034375,0.17544,0.172313,0.0031271,True,0.175568,0.172441,0.00312677,True,0.175654,0.172527,0.00312654,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.0019499,0.00191503,1.2,7.76472e-10,,,,,,,,,,,,,,,,,,,,,
247,final_eval,55,1,False,False,0.175428,0.172302,0.0031262,0.208185,0.2114,0.208176,0.211391,0.172564,0.17569,True,0.288436375,0.175428,0.172302,0.0031262,True,0.175556,0.17243,0.00312611,True,0.175641,0.172515,0.00312602,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00195005,0.00191518,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
248,final_eval,56,1,False,False,0.175425,0.172299,0.00312636,0.208182,0.211397,0.208173,0.211387,0.172561,0.175687,True,0.3319903,0.175425,0.172299,0.00312636,True,0.175553,0.172426,0.00312622,True,0.175637,0.172511,0.0031261,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00195009,0.00191522,7.76472e-10,1.2,,,,,,,,,,,,,,,,,,,,,
249,final_eval,57,1,False,False,0.175418,0.172292,0.00312616,0.208176,0.211391,0.208167,0.211381,0.172555,0.175681,True,0.36300319999999997,0.175418,0.172292,0.00312616,True,0.175546,0.17242,0.00312601,True,0.175631,0.172505,0.0031259,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00195015,0.00191528,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
250,final_eval,58,1,False,False,0.175426,0.1723,0.00312629,0.208184,0.211399,0.208175,0.21139,0.172563,0.175689,True,0.30504495000000004,0.175426,0.1723,0.00312629,True,0.175554,0.172428,0.00312615,True,0.175639,0.172513,0.00312604,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.00195006,0.00191519,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
251,final_eval,59,1,False,False,0.175435,0.172308,0.00312642,0.208194,0.211409,0.208185,0.211399,0.172572,0.175698,True,0.235791625,0.175435,0.172308,0.00312642,True,0.175563,0.172437,0.00312629,True,0.175648,0.172522,0.00312618,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00194996,0.00191509,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
252,final_eval,60,1,False,False,0.175442,0.172316,0.00312659,0.208201,0.211416,0.208192,0.211407,0.172579,0.175706,True,0.1511760125,0.175442,0.172316,0.00312659,True,0.175571,0.172444,0.00312646,True,0.175656,0.172529,0.00312635,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00194987,0.001915,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
253,final_eval,61,1,False,False,0.175427,0.172301,0.00312657,0.208183,0.211398,0.208174,0.211389,0.172562,0.175689,True,0.19387995,0.175427,0.172301,0.00312657,True,0.175555,0.172428,0.00312643,True,0.175639,0.172513,0.00312632,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00195008,0.0019152,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
254,final_eval,62,1,False,False,0.175419,0.172293,0.00312625,0.208176,0.211391,0.208166,0.211381,0.172555,0.175681,True,0.282842625,0.175419,0.172293,0.00312625,True,0.175547,0.17242,0.00312611,True,0.175631,0.172505,0.003126,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00195016,0.00191528,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,,,
255,final_eval,63,1,False,False,0.175415,0.172288,0.00312703,0.20817,0.211385,0.208161,0.211376,0.17255,0.175676,True,0.331628375,0.175415,0.172288,0.00312703,True,0.175542,0.172415,0.00312668,True,0.175627,0.1725,0.00312644,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.00195022,0.00191534,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,,,
