cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
147,train,19,0,True,True,0.12271,0.105999,0.0167114,0.157075,0.139865,0.000326776,0.000839564,0.122816,0.106104,True,0.531151625,0.12271,0.105999,0.0167114,True,0.122765,0.106053,0.016712,True,0.12281,0.106097,0.0167124,True,0.122819,0.106107,0.0167122,True,0.122818,0.106106,0.016712,True,0.770115,0.613438,0.73708,0.770115,0.288301,0.178341,0.121709,0.770114,0.335939,0.336053,0.145288,1.20128,0.0293513,1.04386,6.72351e-67,1.04386,6.72351e-67,1.04386,-1.04386,1.04386,1.04386
148,train,20,0,True,True,0.128288,0.110181,0.0181063,0.162822,0.144179,-0.000739497,-0.000242038,0.128395,0.110289,True,0.5292487499999999,0.128288,0.110181,0.0181063,True,0.128343,0.110237,0.0181065,True,0.128389,0.110282,0.0181067,True,0.128399,0.110292,0.0181065,True,0.128398,0.110291,0.0181063,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.335776,0.335865,0.152655,1.20141,0.0287061,1.04386,3.21998e-70,1.04386,3.21998e-70,1.04386,-1.04386,1.04386,1.04386
149,train,21,0,True,True,0.114448,0.105756,0.00869228,0.148577,0.139625,-7.45701e-05,0.000349559,0.114557,0.105865,True,0.3978995,0.114448,0.105756,0.00869228,True,0.114504,0.105812,0.0086925,True,0.11455,0.105858,0.00869267,True,0.11456,0.105868,0.00869266,True,0.114559,0.105867,0.00869257,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.335759,0.335848,0.167448,1.20165,0.0311573,1.04386,1.54209e-73,1.04386,1.54209e-73,1.04386,-1.04386,1.04386,1.04386
150,train,22,0,True,True,0.118623,0.10185,0.0167725,0.15288,0.135597,-0.0012387,-0.000872957,0.118734,0.101958,True,0.5125206250000001,0.118623,0.10185,0.0167725,True,0.11868,0.101905,0.0167747,True,0.118727,0.10195,0.0167765,True,0.118737,0.10196,0.0167767,True,0.118736,0.101959,0.0167765,True,0.572917,0.476237,0.588594,0.770113,0.330766,0.770113,0.260624,0.330801,0.335724,0.335787,0.248923,1.20356,0.0300599,1.04386,7.38527e-77,1.04386,7.38527e-77,1.04386,-1.04386,1.04386,1.04386
151,train,23,0,True,True,0.121331,0.10706,0.0142712,0.15566,0.140963,-0.000358321,0.000122332,0.121439,0.107167,True,0.493214375,0.121331,0.10706,0.0142712,True,0.121387,0.107115,0.0142717,True,0.121432,0.10716,0.0142721,True,0.121442,0.10717,0.0142719,True,0.121441,0.107169,0.0142718,True,0.770114,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.335783,0.335884,0.153792,1.20142,0.0296083,1.04386,3.5369e-80,1.04386,3.5369e-80,1.04386,-1.04386,1.04386,1.04386
152,train,24,0,True,True,0.096858,0.0909216,0.00593634,0.13046,0.124343,0.000759286,0.00126302,0.096967,0.0910302,True,0.35681999999999997,0.096858,0.0909216,0.00593634,True,0.0969138,0.0909771,0.00593666,True,0.0969596,0.0910227,0.0059369,True,0.0969695,0.0910326,0.00593689,True,0.0969686,0.0910317,0.00593683,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.335936,0.336065,0.000290602,1.19992,0.00272601,1.04386,1.69387e-83,1.04386,1.69387e-83,1.04386,-1.04386,1.04386,1.04386
153,train,25,0,True,True,0.126125,0.107609,0.0185166,0.160605,0.14153,-0.0013871,-0.000999804,0.126237,0.107717,True,0.560572625,0.126125,0.107609,0.0185166,True,0.126183,0.107664,0.0185185,True,0.12623,0.10771,0.0185201,True,0.12624,0.10772,0.0185201,True,0.126239,0.107719,0.0185199,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770115,0.251963,0.648339,0.335731,0.335797,0.146627,1.20131,0.025138,1.04386,8.11217e-87,1.04386,8.11217e-87,1.04386,-1.04386,1.04386,1.04386
154,train,26,0,True,True,0.125778,0.119387,0.00639064,0.160235,0.153669,-0.000540301,-0.000155238,0.125884,0.119499,True,0.5604003750000001,0.125778,0.119387,0.00639064,True,0.125833,0.119445,0.00638816,True,0.125878,0.119492,0.00638611,True,0.125888,0.119502,0.00638555,True,0.125886,0.119501,0.00638549,True,0.436849,0.770113,0.681453,0.713739,0.770114,0.151298,0.22418,0.735457,0.335835,0.335929,0.194242,1.20221,0.0292526,1.04386,3.88502e-90,1.04386,3.88502e-90,1.04386,-1.04386,1.04386,1.04386
155,train,27,0,True,True,0.125167,0.110028,0.0151391,0.159597,0.144012,0.000680316,0.0012112,0.12527,0.110132,True,0.5420535000000001,0.125167,0.110028,0.0151391,True,0.12522,0.110081,0.0151389,True,0.125264,0.110125,0.0151386,True,0.125273,0.110135,0.0151384,True,0.125272,0.110134,0.0151382,True,0.770114,0.770115,0.770115,0.770115,0.241903,0.12439,0.119561,0.770115,0.33597,0.336093,0.158166,1.2015,0.0290038,1.04386,1.86059e-93,1.04386,1.86059e-93,1.04386,-1.04386,1.04386,1.04386
156,train,28,0,True,True,0.104634,0.0975737,0.00706077,0.13847,0.131196,0.000359284,0.000852018,0.104744,0.0976825,True,0.36707737499999993,0.104634,0.0975737,0.00706077,True,0.10469,0.0976294,0.00706105,True,0.104736,0.0976751,0.00706126,True,0.104746,0.0976851,0.00706123,True,0.104745,0.0976841,0.00706116,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.33581,0.335924,0.0606679,1.20023,0.0265021,1.04386,8.9106e-97,1.04386,8.9106e-97,1.04386,-1.04386,1.04386,1.04386
157,train,29,0,True,True,0.113484,0.103734,0.00975022,0.147584,0.137542,0.000538473,0.0010182,0.113593,0.103843,True,0.36093624999999996,0.113484,0.103734,0.00975022,True,0.11354,0.10379,0.00975048,True,0.113587,0.103836,0.00975066,True,0.113596,0.103846,0.00975063,True,0.113595,0.103845,0.00975054,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.335918,0.336037,0.154199,1.20141,0.0313559,1.04386,4.2674e-100,1.04386,4.2674e-100,1.04386,-1.04386,1.04386,1.04386
158,train,30,0,True,True,0.122714,0.105899,0.0168145,0.157087,0.139772,0.000826302,0.00133797,0.122823,0.106008,True,0.4866560000000001,0.122714,0.105899,0.0168145,True,0.12277,0.105955,0.0168149,True,0.122816,0.106001,0.0168152,True,0.122826,0.106011,0.016815,True,0.122825,0.10601,0.0168148,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.336033,0.336153,0.144771,1.20127,0.0293627,1.04386,2.04372e-103,1.04386,2.04372e-103,1.04386,-1.04386,1.04386,1.04386
159,train,31,0,True,True,0.0899704,0.0892321,0.0007383,0.123363,0.122602,0.00139759,0.00173971,0.090079,0.0893405,True,0.315127875,0.0899704,0.0892321,0.0007383,True,0.0900259,0.0892875,0.000738437,True,0.0900715,0.0893329,0.000738539,True,0.0900814,0.0893428,0.000738599,True,0.0900805,0.0893419,0.000738592,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.336026,0.336131,5.3835e-05,1.19993,0.00500545,1.04386,9.78763e-107,1.04386,9.78763e-107,1.04386,-1.04386,1.04386,1.04386
160,train,32,1,True,True,0.0951986,0.0934612,0.00173737,0.12696,0.12875,0.00162699,0.00176516,0.0935699,0.0953072,True,0.3103241375,0.0951986,0.0934612,0.00173737,True,0.0952542,0.0935169,0.00173737,True,0.0952999,0.0935625,0.00173736,True,0.0953097,0.0935724,0.00173728,True,0.0953088,0.0935715,0.00173726,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.336114,0.33617,1.19995,0.0187171,0.0133154,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386
161,train,33,1,True,True,0.0846505,0.0853215,-0.000671007,0.118572,0.11788,0.00391443,0.00417846,0.0854296,0.0847582,False,0.2686391125,0.0846505,0.0853215,-0.000671007,False,0.0847055,0.0853767,-0.000671215,False,0.0847507,0.0854221,-0.00067137,False,0.0847604,0.0854318,-0.000671437,False,0.0847596,0.085431,-0.00067143,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.336559,0.33667,1.19994,-2.2976e-05,0.00332291,3.83671e-07,1.04386,-1.04386,1.04386,3.83671e-07,1.04386,1.04386,1.04386
162,train,34,1,True,True,0.0887643,0.0881621,0.000602228,0.121499,0.122119,0.00379786,0.00392272,0.0882702,0.0888722,True,0.247402075,0.0887643,0.0881621,0.000602228,True,0.0888195,0.0882174,0.000602127,True,0.0888649,0.0882628,0.000602051,True,0.0888745,0.0882725,0.000601992,True,0.0888736,0.0882717,0.000601986,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.336542,0.336608,1.19993,-2.33991e-05,0.00331884,1.83641e-10,1.04386,-1.04386,1.04386,1.83641e-10,1.04386,1.04386,1.04386
163,train,35,1,True,True,0.0983213,0.101048,-0.00272711,0.134776,0.131966,0.0110602,0.0110695,0.101157,0.0984298,False,0.28502317499999996,0.0983213,0.101048,-0.00272711,False,0.0983769,0.101104,-0.0027273,False,0.0984226,0.10115,-0.00272744,False,0.0984324,0.10116,-0.00272746,False,0.0984314,0.101159,-0.00272743,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.334272,0.334354,0.0854574,1.20045,1.04641,8.78982e-14,1.04386,-1.04386,1.04386,8.78982e-14,1.04386,1.04386,1.04386
164,train,36,1,True,True,0.116703,0.121277,-0.00457384,0.155605,0.150895,-0.000115754,0.000124559,0.121385,0.116811,False,0.466908025,0.116703,0.121277,-0.00457384,False,0.116759,0.121333,-0.00457414,False,0.116804,0.121378,-0.00457437,False,0.116814,0.121388,-0.00457434,False,0.116812,0.121387,-0.00457429,False,0.16197,0.684524,0.770113,0.221052,0.0829502,0.459844,0.75628,0.598531,0.335917,0.335978,0.206486,1.20247,1.04641,4.20718e-17,1.04386,-1.04386,1.04386,4.20718e-17,1.04386,1.04386,1.04386
165,train,37,1,True,True,0.115395,0.105334,0.0100616,0.139186,0.149548,0.00229686,0.00206914,0.105441,0.115503,True,0.335891,0.115395,0.105334,0.0100616,True,0.115451,0.105389,0.0100619,True,0.115496,0.105434,0.010062,True,0.115506,0.105444,0.0100619,True,0.115505,0.105443,0.0100618,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770115,0.393734,0.336155,0.336125,1.20152,0.16041,0.032816,2.01373e-20,1.04386,-1.04386,1.04386,2.01373e-20,1.04386,1.04386,1.04386
166,train,38,1,True,True,0.0937655,0.0945903,-0.000824831,0.128123,0.127273,-0.000640887,-0.000388251,0.0946994,0.0938743,False,0.382305125,0.0937655,0.0945903,-0.000824831,False,0.0938211,0.0946461,-0.000824944,False,0.0938667,0.0946918,-0.000825027,False,0.0938768,0.0947019,-0.000825086,False,0.0938759,0.0947009,-0.000825078,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.33571,0.335768,0.0244221,1.19998,1.04641,9.64402e-24,1.04386,-1.04386,1.04386,9.64402e-24,1.04386,1.04386,1.04386
167,train,39,1,True,True,0.0882596,0.0827241,0.00553543,0.115894,0.121598,0.00520725,0.0048937,0.0828312,0.0883669,True,0.20175882499999997,0.0882596,0.0827241,0.00553543,True,0.0883145,0.0827788,0.0055357,True,0.0883597,0.0828238,0.00553589,True,0.0883692,0.0828334,0.00553582,True,0.0883683,0.0828326,0.00553577,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.337195,0.33708,1.19994,-9.49163e-08,0.0133623,4.61865e-27,1.04386,-1.04386,1.04386,4.61865e-27,1.04386,1.04386,1.04386
168,train,40,1,True,True,0.0802503,0.0777979,0.00245239,0.110816,0.113343,0.00672551,0.00667586,0.0779045,0.0803568,True,0.21241474999999999,0.0802503,0.0777979,0.00245239,True,0.0803047,0.0778523,0.0024524,True,0.0803494,0.077897,0.0024524,True,0.0803589,0.0779066,0.00245233,True,0.0803581,0.0779058,0.0024523,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.337479,0.337481,1.19995,3.31824e-08,0.00318852,2.21193e-30,1.04386,-1.04386,1.04386,2.21193e-30,1.04386,1.04386,1.04386
169,train,41,1,True,True,0.0811917,0.0779703,0.00322136,0.110995,0.114315,0.00579402,0.00566199,0.0780774,0.0812988,True,0.24675849999999996,0.0811917,0.0779703,0.00322136,True,0.0812464,0.0780249,0.00322145,True,0.0812913,0.0780698,0.00322152,True,0.0813009,0.0780795,0.00322147,True,0.0813001,0.0780787,0.00322144,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.337069,0.337032,1.19995,3.31793e-08,0.00320331,1.05932e-33,1.04386,-1.04386,1.04386,1.05932e-33,1.04386,1.04386,1.04386
170,train,42,1,True,True,0.065383,0.0631433,0.00223973,0.0956855,0.0979933,0.0114345,0.0115472,0.063241,0.0654804,True,0.18587850000000003,0.065383,0.0631433,0.00223973,True,0.0654324,0.0631928,0.0022396,True,0.0654734,0.0632339,0.00223949,True,0.0654821,0.0632427,0.00223939,True,0.0654814,0.0632421,0.00223937,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.33967,0.339767,1.19997,3.32536e-08,0.00510132,5.07324e-37,1.04386,-1.04386,1.04386,5.07324e-37,1.04386,1.04386,1.04386
171,train,43,1,True,True,0.108314,0.0982108,0.0101033,0.13185,0.142275,0.00589198,0.00573542,0.0983182,0.108429,True,0.27282975,0.108314,0.0982108,0.0101033,True,0.108373,0.098266,0.0101072,True,0.108422,0.0983113,0.0101104,True,0.108432,0.0983208,0.010111,True,0.108431,0.0983198,0.0101109,True,0.11078,0.257738,0.13034,0.399908,0.770113,0.240898,0.097806,0.175055,0.33708,0.337034,1.20025,0.0623077,0.0259567,2.42964e-40,1.04386,-1.04386,1.04386,2.42964e-40,1.04386,1.04386,1.04386
172,train,44,1,True,True,0.0978493,0.0965973,0.00125203,0.130191,0.13148,0.00163241,0.00166202,0.096706,0.0979579,True,0.32688025,0.0978493,0.0965973,0.00125203,True,0.097905,0.096653,0.001252,True,0.0979507,0.0966987,0.00125198,True,0.0979605,0.0967086,0.00125194,True,0.0979595,0.0967076,0.00125193,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.336168,0.336191,1.20026,0.0663019,0.0270427,1.16359e-43,1.04386,-1.04386,1.04386,1.16359e-43,1.04386,1.04386,1.04386
173,train,45,1,True,True,0.0684163,0.0653779,0.00303834,0.0979935,0.101127,0.0115906,0.0116448,0.065477,0.068516,True,0.16899925000000002,0.0684163,0.0653779,0.00303834,True,0.068467,0.0654283,0.00303876,True,0.0685091,0.06547,0.00303907,True,0.0685178,0.0654788,0.00303903,True,0.0685171,0.0654781,0.003039,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.340044,0.340099,1.19997,3.32346e-08,0.00838543,5.57257e-47,1.04386,-1.04386,1.04386,5.57257e-47,1.04386,1.04386,1.04386
174,train,46,1,True,True,0.094879,0.0937315,0.00114749,0.127239,0.128421,0.00194602,0.0020435,0.0938403,0.0949876,True,0.31425375,0.094879,0.0937315,0.00114749,True,0.0949347,0.0937872,0.00114745,True,0.0949804,0.0938329,0.00114742,True,0.0949902,0.0938428,0.00114733,True,0.0949892,0.0938419,0.00114732,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.336169,0.336197,1.19998,0.0229953,0.00873167,2.66878e-50,1.04386,-1.04386,1.04386,2.66878e-50,1.04386,1.04386,1.04386
175,train,47,1,True,True,0.109751,0.0989748,0.0107758,0.132637,0.143756,0.00693145,0.00675893,0.099082,0.109866,True,0.2682082,0.109751,0.0989748,0.0107758,True,0.10981,0.0990299,0.0107801,True,0.109859,0.0990752,0.0107836,True,0.109869,0.0990846,0.0107843,True,0.109868,0.0990836,0.0107842,True,0.162354,0.228891,0.0978166,0.426085,0.770112,0.161678,0.13612,0.162609,0.337402,0.337351,1.20032,0.070687,0.0265388,1.27811e-53,1.04386,-1.04386,1.04386,1.27811e-53,1.04386,1.04386,1.04386
176,train,48,1,True,True,0.0925428,0.0878914,0.00465139,0.121221,0.126014,0.00492752,0.00479772,0.0879998,0.0926513,True,0.253805,0.0925428,0.0878914,0.00465139,True,0.0925984,0.0879469,0.00465152,True,0.092644,0.0879924,0.00465161,True,0.0926537,0.0880022,0.00465157,True,0.0926528,0.0880013,0.00465152,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.336923,0.336891,1.19993,-3.30335e-05,0.00382358,6.12105e-57,1.04386,-1.04386,1.04386,6.12105e-57,1.04386,1.04386,1.04386
177,train,49,1,True,True,0.118017,0.119932,-0.00191566,0.154227,0.15225,-0.00103749,-0.000885236,0.120043,0.118125,False,0.49324425,0.118017,0.119932,-0.00191566,False,0.118073,0.119989,-0.00191658,False,0.118119,0.120036,-0.00191736,False,0.118128,0.120046,-0.0019175,False,0.118127,0.120045,-0.00191748,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770115,0.148938,0.428728,0.335712,0.335745,1.20746,0.470693,0.0249681,2.93145e-60,1.04386,-1.04386,1.04386,2.93145e-60,1.04386,1.04386,1.04386
178,train,50,1,True,True,0.0998036,0.0980859,0.00171763,0.131724,0.133493,0.00342843,0.00331492,0.0981945,0.0999119,True,0.25741375,0.0998036,0.0980859,0.00171763,True,0.0998592,0.0981417,0.00171758,True,0.0999049,0.0981874,0.00171754,True,0.0999146,0.0981971,0.00171746,True,0.0999136,0.0981961,0.00171744,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.33637,0.33635,1.20046,0.0873282,0.0303854,1.40391e-63,1.04386,-1.04386,1.04386,1.40391e-63,1.04386,1.04386,1.04386
179,train,51,1,True,True,0.116788,0.107675,0.00911329,0.141602,0.150986,0.00652794,0.00634111,0.107783,0.116897,True,0.208235925,0.116788,0.107675,0.00911329,True,0.116844,0.107731,0.00911345,True,0.11689,0.107777,0.00911357,True,0.1169,0.107786,0.00911351,True,0.116899,0.107785,0.00911342,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.337524,0.337461,1.20172,0.171001,0.0307086,6.72351e-67,1.04386,-1.04386,1.04386,6.72351e-67,1.04386,1.04386,1.04386
180,train,52,1,True,True,0.0719998,0.068826,0.00317377,0.10156,0.104832,0.00900747,0.00897742,0.0689294,0.0721034,True,0.19452275,0.0719998,0.068826,0.00317377,True,0.0720526,0.0688786,0.003174,True,0.0720961,0.0689219,0.00317418,True,0.0721054,0.0689312,0.00317413,True,0.0721046,0.0689305,0.0031741,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.338495,0.338468,1.19997,3.32157e-08,0.00741802,3.21998e-70,1.04386,-1.04386,1.04386,3.21998e-70,1.04386,1.04386,1.04386
181,train,53,1,True,True,0.0898398,0.0905626,-0.000722787,0.123974,0.123228,0.00135853,0.00151397,0.0906713,0.0899483,False,0.36896112499999995,0.0898398,0.0905626,-0.000722787,False,0.0898953,0.0906182,-0.000722923,False,0.0899408,0.0906638,-0.000723024,False,0.0899507,0.0906737,-0.00072305,False,0.0899498,0.0906728,-0.000723043,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.336083,0.336132,1.19992,0.000240077,0.00362217,1.54209e-73,1.04386,-1.04386,1.04386,1.54209e-73,1.04386,1.04386,1.04386
182,train,54,1,True,True,0.0920701,0.0886102,0.00345993,0.121961,0.125526,0.00449648,0.00430815,0.0887183,0.0921782,True,0.2491034375,0.0920701,0.0886102,0.00345993,True,0.0921255,0.0886655,0.00345999,True,0.092171,0.088711,0.00346002,True,0.0921806,0.0887207,0.00345996,True,0.0921797,0.0887198,0.00345992,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.336649,0.336606,1.19993,2.64994e-06,0.00335469,7.38527e-77,1.04386,-1.04386,1.04386,7.38527e-77,1.04386,1.04386,1.04386
183,train,55,1,True,True,0.096169,0.0924112,0.00375785,0.125878,0.129749,0.00347972,0.0033263,0.0925198,0.0962775,True,0.288436375,0.096169,0.0924112,0.00375785,True,0.0962247,0.0924668,0.00375791,True,0.0962704,0.0925124,0.00375795,True,0.0962801,0.0925222,0.00375787,True,0.0962791,0.0925213,0.00375783,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.33638,0.336352,1.19992,0.000714078,0.00842402,3.5369e-80,1.04386,-1.04386,1.04386,3.5369e-80,1.04386,1.04386,1.04386
184,train,56,1,True,True,0.0998237,0.0955892,0.0042345,0.129153,0.133514,0.000732338,0.000617013,0.0956981,0.0999325,True,0.3319903,0.0998237,0.0955892,0.0042345,True,0.0998795,0.095645,0.00423457,True,0.0999253,0.0956907,0.00423462,True,0.0999351,0.0957006,0.00423451,True,0.0999341,0.0956997,0.00423447,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.335983,0.335967,1.20011,0.0450135,0.0143525,1.69387e-83,1.04386,-1.04386,1.04386,1.69387e-83,1.04386,1.04386,1.04386
185,train,57,1,True,True,0.102491,0.0996641,0.00282663,0.13335,0.136262,-0.000739959,-0.00078081,0.0997732,0.1026,True,0.36300319999999997,0.102491,0.0996641,0.00282663,True,0.102547,0.0997199,0.00282664,True,0.102592,0.0997658,0.00282665,True,0.102602,0.0997758,0.00282653,True,0.102601,0.0997748,0.00282651,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.33575,0.335748,1.20079,0.115401,0.0313208,8.11217e-87,1.04386,-1.04386,1.04386,8.11217e-87,1.04386,1.04386,1.04386
186,train,58,1,True,True,0.100258,0.0967401,0.00351828,0.130338,0.133962,0.00131017,0.00116996,0.0968489,0.100367,True,0.30504495000000004,0.100258,0.0967401,0.00351828,True,0.100314,0.0967958,0.00351832,True,0.10036,0.0968416,0.00351835,True,0.10037,0.0968514,0.00351825,True,0.100369,0.0968505,0.00351821,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.336014,0.335998,1.20021,0.0595524,0.0264984,3.88502e-90,1.04386,-1.04386,1.04386,3.88502e-90,1.04386,1.04386,1.04386
187,train,59,1,True,True,0.113818,0.102885,0.0109326,0.136669,0.147929,0.00762118,0.00738684,0.102994,0.113927,True,0.235791625,0.113818,0.102885,0.0109326,True,0.113874,0.102941,0.010933,True,0.113921,0.102987,0.0109332,True,0.11393,0.102997,0.0109332,True,0.113929,0.102996,0.0109331,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.337618,0.337532,1.20125,0.14433,0.0312973,1.86059e-93,1.04386,-1.04386,1.04386,1.86059e-93,1.04386,1.04386,1.04386
188,train,60,1,True,True,0.0803721,0.076685,0.00368715,0.109664,0.113464,0.00792484,0.00806118,0.0767896,0.0804769,True,0.1511760125,0.0803721,0.076685,0.00368715,True,0.0804257,0.0767384,0.00368734,True,0.0804699,0.0767824,0.00368749,True,0.080479,0.0767916,0.0036874,True,0.0804782,0.0767909,0.00368736,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.338743,0.338832,1.19995,3.3182e-08,0.00458677,8.9106e-97,1.04386,-1.04386,1.04386,8.9106e-97,1.04386,1.04386,1.04386
189,train,61,1,True,True,0.0687784,0.0658252,0.00295321,0.0984602,0.101506,0.00952847,0.00953557,0.0659264,0.06888,True,0.19387995,0.0687784,0.0658252,0.00295321,True,0.0688301,0.0658766,0.00295348,True,0.0688727,0.065919,0.00295369,True,0.0688818,0.0659281,0.00295365,True,0.0688811,0.0659275,0.00295362,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.338799,0.33879,1.19997,3.32326e-08,0.00601119,4.2674e-100,1.04386,-1.04386,1.04386,4.2674e-100,1.04386,1.04386,1.04386
